"Date","Price","Open","High","Low","Change %"
"Apr 23, 2019","2.7098","2.7134","2.7172","2.7064","-0.14%"
"Apr 22, 2019","2.7136","2.7189","2.7254","2.7109","-0.35%"
"Apr 19, 2019","2.7231","2.7235","2.7260","2.7174","-0.04%"
"Apr 18, 2019","2.7242","2.7148","2.7269","2.7086","0.36%"
"Apr 17, 2019","2.7144","2.7174","2.7269","2.7081","-0.12%"
"Apr 16, 2019","2.7176","2.7134","2.7184","2.6976","0.17%"
"Apr 15, 2019","2.7130","2.7149","2.7191","2.7069","-0.09%"
"Apr 12, 2019","2.7155","2.7109","2.7195","2.7003","0.15%"
"Apr 11, 2019","2.7113","2.7224","2.7235","2.7064","-0.43%"
"Apr 10, 2019","2.7231","2.7107","2.7250","2.7056","0.46%"
"Apr 09, 2019","2.7107","2.7131","2.7217","2.7079","-0.08%"
"Apr 08, 2019","2.7128","2.7149","2.7212","2.7071","-0.19%"
